sex,age,famsize,Pstatus,Medu,Fedu,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,famrel,freetime,goout,health,absences,alc,grade
1.0,15.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,0.0,-0.7711842964420164,1.3940863945872188
1.0,15.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,0.0,-0.7711842964420164,0.3075060887865129
0.0,15.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,-0.3819244996301757,0.8203978391727841
0.0,15.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,4.0,0.0,-0.7711842964420164,0.0839398431698994
1.0,15.0,1.0,1.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,0.0,0.007335297181664979,0.3227338952939891
1.0,15.0,0.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,3.0,3.0,0.0,-0.3819244996301757,0.3075060887865129
1.0,15.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,2.0,3.0,0.0,-0.7711842964420164,0.9066878030910193
0.0,16.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,2.0,6.0,-0.3819244996301757,1.7191704106295436
0.0,16.0,0.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,10.0,-0.3819244996301757,0.6070969459387662
0.0,16.0,0.0,1.0,3.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,2.0,4.0,2.0,-0.7711842964420164,0.7086147163644774
1.0,17.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,0.9452753613593717,-1.0634372676589698
1.0,16.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,6.0,0.007335297181664979,0.2212161248682778
1.0,15.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,-0.7711842964420164,0.4953138231304593
1.0,15.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,2.0,5.0,0.0,-0.7711842964420164,0.10943300205997104
1.0,16.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,1.0,5.0,0.0,0.007335297181664979,0.4953138231304593
1.0,16.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,2.0,0.9452753613593717,-0.37796558943622854
0.0,15.0,0.0,1.0,2.0,4.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,2.0,-0.7711842964420164,-0.27644781901051724
0.0,16.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,6.0,0.007335297181664979,-0.10386789117404699
1.0,15.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,5.0,8.0,-0.3819244996301757,0.10943300205997104
1.0,15.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,0.9452753613593717,-0.07837473228397535
1.0,16.0,1.0,0.0,3.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,2.0,-0.7711842964420164,0.3075060887865129
1.0,16.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,4.0,2.98057596026881,0.11969835444256655
1.0,15.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,2.0,5.0,0.0,1.4939556287252378,-0.1901578550922821
1.0,15.0,0.0,1.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,5.0,2.0,-0.7711842964420164,1.1199886963250374
1.0,15.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,2.0,5.0,0.0,-0.7711842964420164,0.7949046802827126
1.0,15.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,2.0,2.0,0.0,-0.7711842964420164,0.3329992476765846
1.0,16.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,5.0,4.0,-0.7711842964420164,0.2212161248682778
0.0,15.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,5.0,1.0,5.0,4.0,-0.7711842964420164,-0.07837473228397535
1.0,15.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,0.0,-0.7711842964420164,0.8203978391727841
1.0,16.0,0.0,0.0,4.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,3.0,5.0,4.0,-0.7711842964420164,0.520806982020531
0.0,15.0,0.0,1.0,3.0,4.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,2.0,-0.7711842964420164,0.10943300205997104
0.0,15.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,8.0,-0.7711842964420164,0.5463001409106026
0.0,16.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,16.0,-0.3819244996301757,-0.16466469620221047
1.0,15.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,5.0,8.0,0.9452753613593717,-0.1901578550922821
1.0,15.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,0.0,-0.7711842964420164,1.0082055735167306
1.0,15.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,1.0,0.0,-0.7711842964420164,-0.48974871224453526
0.0,16.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,14.0,0.16675576773569034,-0.1901578550922821
0.0,15.0,1.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,5.0,4.0,-0.7711842964420164,-0.1901578550922821
0.0,16.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,3.0,6.0,0.3965950939935057,0.41928921159481974
1.0,16.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,-0.7711842964420164,1.7191704106295436
1.0,15.0,0.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,5.0,4.0,0.16675576773569034,0.19572296597820618
0.0,15.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,3.0,2.0,-0.7711842964420164,0.3329992476765846
0.0,16.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,4.0,0.0,0.5560155645475311,0.6325901048288377
0.0,15.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,5.0,0.0,-0.7711842964420164,1.216544012625868
1.0,15.0,1.0,0.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,1.4939556287252378,-0.5657733237801749
0.0,15.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,5.0,0.0,0.5560155645475311,0.3329992476765846
0.0,15.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,4.0,1.0,0.0,2.0426358960911037,0.41928921159481974
0.0,16.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,2.0,-0.7711842964420164,0.3227338952939891
0.0,15.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,0.0,-0.7711842964420164,1.018470925899326
1.0,15.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,8.0,-0.7711842964420164,1.2062786602432725
1.0,15.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,0.0,-0.7711842964420164,0.7188800687470729
0.0,16.0,0.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,3.0,5.0,2.0,-0.7711842964420164,1.318061783051579
0.0,16.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,0.0,0.5560155645475311,1.5313626762855972
0.0,16.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,0.0,2.98057596026881,0.13977419407318226
0.0,16.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,-0.7711842964420164,0.2619370902658256
0.0,16.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,0.0,0.9452753613593717,0.6325901048288377
0.0,15.0,1.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,0.0,0.9452753613593717,0.3329992476765846
0.0,16.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,2.0,-0.3819244996301757,1.318061783051579
1.0,15.0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,2.98057596026881,0.10943300205997104
0.0,16.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,5.0,0.0,-0.3819244996301757,-0.47948335986193985
0.0,15.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,4.0,0.0,0.007335297181664979,-0.17989250270968662
0.0,15.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,3.0,6.0,0.5560155645475311,1.1199886963250374
1.0,16.0,0.0,1.0,3.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,5.0,2.0,-0.7711842964420164,0.14519151333263822
1.0,15.0,0.0,1.0,4.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,-0.7711842964420164,-0.36770023705363303
0.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,5.0,2.0,0.9452753613593717,0.14519151333263822
1.0,16.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,0.0,0.16675576773569034,0.6070969459387662
0.0,16.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,4.0,0.9452753613593717,-0.07837473228397535
1.0,15.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,0.0,0.5560155645475311,-0.07837473228397535
1.0,15.0,0.0,1.0,4.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,-0.7711842964420164,0.03340839052433142
0.0,16.0,0.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,3.0,3.0,1.0,0.007335297181664979,0.520806982020531
1.0,17.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,3.0,0.0,-0.7711842964420164,-0.5912664826702466
0.0,16.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,3.0,14.0,-0.3819244996301757,0.03340839052433142
1.0,15.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,0.0,0.007335297181664979,0.007915231634259778
1.0,15.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,5.0,2.0,-0.3819244996301757,-0.5657733237801749
0.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,-0.7711842964420164,0.03340839052433142
1.0,15.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,2.0,0.007335297181664979,0.41928921159481974
0.0,15.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,2.0,4.0,2.0,0.5560155645475311,0.3329992476765846
0.0,15.0,0.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,0.5560155645475311,0.11969835444256655
0.0,16.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,2.0,6.0,-0.3819244996301757,0.14519151333263822
0.0,15.0,0.0,1.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,4.0,0.007335297181664979,1.1199886963250374
1.0,16.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,3.0,6.0,-0.7711842964420164,-0.06810937990137984
1.0,16.0,1.0,0.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,5.0,6.0,1.8832154255370783,-0.5912664826702466
0.0,16.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,0.007335297181664979,-0.3019409779005889
0.0,15.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,1.0,6.0,0.007335297181664979,0.6325901048288377
0.0,16.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,0.5560155645475311,0.3227338952939891
0.0,16.0,0.0,1.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,2.0,-0.7711842964420164,0.7086147163644774
1.0,15.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,2.0,-0.7711842964420164,0.10943300205997104
0.0,15.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,-0.7711842964420164,0.520806982020531
1.0,16.0,0.0,1.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,4.0,6.0,-0.7711842964420164,-0.3019409779005889
0.0,16.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,5.0,5.0,0.0,-0.7711842964420164,0.3329992476765846
0.0,16.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,4.0,1.0,4.0,-0.3819244996301757,0.40902385921222423
0.0,16.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,5.0,3.0,2.0,-0.7711842964420164,0.40902385921222423
1.0,16.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,12.0,2.98057596026881,-0.7638464105067168
1.0,16.0,0.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,0.0,-0.7711842964420164,1.4195795534772906
1.0,15.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,3.0,3.0,5.0,2.0,-0.7711842964420164,0.3227338952939891
0.0,15.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,5.0,2.0,16.0,-0.7711842964420164,-0.2661824666279217
1.0,15.0,0.0,0.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,0.0,-0.7711842964420164,1.4195795534772906
0.0,15.0,0.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,4.0,10.0,-0.7711842964420164,-0.37796558943622854
0.0,15.0,0.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,3.0,4.0,-0.7711842964420164,-0.37796558943622854
1.0,16.0,0.0,1.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,4.0,-0.7711842964420164,0.7086147163644774
1.0,15.0,0.0,1.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,8.0,1.8832154255370783,-0.06810937990137984
0.0,16.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,2.0,-0.7711842964420164,1.0336987324068023
1.0,15.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,3.0,4.0,4.0,-0.7711842964420164,0.7086147163644774
0.0,16.0,0.0,1.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,-0.7711842964420164,-0.07837473228397535
0.0,16.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,12.0,-0.7711842964420164,-0.6015318350528421
1.0,15.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,2.0,3.0,10.0,-0.7711842964420164,1.9172434973560855
1.0,15.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,4.0,-0.7711842964420164,-0.47948335986193985
1.0,16.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,6.0,-0.3819244996301757,1.0439640847893976
1.0,15.0,0.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,-0.7711842964420164,1.318061783051579
1.0,16.0,0.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,6.0,-0.7711842964420164,0.9066878030910193
1.0,17.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,4.0,5.0,14.0,0.3965950939935057,0.03340839052433142
1.0,15.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,-0.3819244996301757,0.7188800687470729
0.0,15.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,-0.3819244996301757,0.8203978391727841
1.0,15.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,6.0,-0.3819244996301757,0.6325901048288377
0.0,16.0,1.0,1.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,-0.3819244996301757,0.5310723344031265
1.0,16.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,4.0,0.3965950939935057,0.40902385921222423
0.0,16.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,4.0,5.0,0.0,-0.7711842964420164,0.03340839052433142
1.0,15.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,0.7154360351015564,-0.6775564465884817
0.0,15.0,1.0,0.0,3.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,0.0,-0.7711842964420164,-0.1901578550922821
0.0,19.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,5.0,0.0,-0.7711842964420164,-0.40345874832630013
1.0,16.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,8.0,1.3345351581712124,0.9066878030910193
1.0,16.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,4.0,0.16675576773569034,0.41928921159481974
0.0,15.0,0.0,1.0,3.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,5.0,0.0,0.16675576773569034,-0.10386789117404699
0.0,18.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,4.0,5.0,5.0,10.0,0.007335297181664979,-0.65206328769841
0.0,17.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,5.0,8.0,-0.3819244996301757,-0.17989250270968662
0.0,15.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,6.0,-0.3819244996301757,0.19572296597820618
0.0,17.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,5.0,2.0,0.007335297181664979,0.3329992476765846
0.0,16.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,5.0,12.0,0.3965950939935057,0.8306631915553796
1.0,16.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,-0.7711842964420164,-0.5049765187520114
0.0,16.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,4.0,5.0,12.0,-0.7711842964420164,0.14519151333263822
1.0,15.0,0.0,1.0,3.0,4.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,3.0,5.0,2.0,-0.7711842964420164,0.03340839052433142
0.0,15.0,0.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,5.0,4.0,-0.7711842964420164,0.7949046802827126
1.0,17.0,0.0,1.0,3.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,5.0,5.0,2.0,0.9452753613593717,-0.47948335986193985
0.0,16.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,3.0,0.0,-0.7711842964420164,0.6325901048288377
1.0,18.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,2.4318956929029443,0.007915231634259778
